ticker,fiscal_quarter_end,announcement_date,eps_beat,price_1m_before,price_3m_before,price_change_1m_pct,price_change_3m_pct,eps_estimate_average,eps_estimate_high,eps_estimate_low,eps_estimate_analyst_count,eps_estimate_average_7_days_ago,eps_estimate_average_30_days_ago,eps_estimate_average_60_days_ago,eps_estimate_average_90_days_ago,eps_estimate_revision_up_trailing_7_days,eps_estimate_revision_down_trailing_7_days,eps_estimate_revision_up_trailing_30_days,eps_estimate_revision_down_trailing_30_days,revenue_estimate_average,revenue_estimate_high,revenue_estimate_low,revenue_estimate_analyst_count,elo_before,elo_decay,elo_momentum,elo_vol_4q,total_revenue_yoy_growth_lag1,total_revenue_qoq_growth_lag1,total_revenue_ttm_yoy_growth_lag1,actual_eps_yoy_growth_lag1,actual_eps_qoq_growth_lag1,ebitda_yoy_growth_lag1,operating_income_yoy_growth_lag1,gross_margin_yoy_change_lag1,operating_margin_yoy_change_lag1,stock_price_pre,stock_price_post,atm_strike_pre,atm_call_mid_pre,atm_put_mid_pre,straddle_price_pre,straddle_pct_pre,iv_call_pre,iv_put_pre,iv_avg_pre,iv_avg_post,iv_crush_pct,iv_term_slope,atm_open_interest_pre,atm_volume_pre,chain_pc_volume_ratio,dte_pre,actual_move_pct,crush_profitable,crush_pnl_pct,spy_join_date,spy_spot,spy_spy_close,spy_atm_iv_30d,spy_atm_iv_60d,spy_atm_iv_90d,spy_term_slope_30_60,spy_term_slope_30_90,spy_backwardation_flag,spy_iv_25d_put,spy_iv_25d_call,spy_risk_reversal_25d,spy_butterfly_25d,spy_iv_rank_30d,spy_iv_rank_252d,spy_iv_percentile_252d,spy_rv_5d,spy_rv_21d,spy_vrp_30d,spy_vol_expansion,spy_pc_ratio,spy_pc_ratio_z_20d,spy_voi_ratio,spy_voi_ratio_z_20d,spy_spy_ret_5d,spy_spy_ret_21d,spy_spy_dd_from_60d_high,spy_spy_above_200d_ma,spy_vix_close,spy_vix3m_close,spy_vix_minus_atm_iv_30d
NVDA,2024-07-31,2024-08-28,1.0,111.59,1105.0,12.56,-88.63,0.64,0.71,0.6,39.0,0.57,0.63,0.63,5.86,3.0,0.0,8.0,0.0,25675700000.0,27245700000.0,23992800000.0,40.0,-85632.0,-76919.74,-1909.97,6214.91,262.12,,190.87,461.47,236.0,567.66,690.14,13.72,35.16,128.0,118.0,128.0,7.075,6.625,13.7,10.703125,1.48801,1.4685,1.4782549999999999,0.65389,55.76608907123601,-0.8146099999999998,25508,32386,0.603872986423706,3.0,7.8125,1,2.890625,2024-08-27,579.0,549.9866943359375,0.1131321428571428,0.117315,0.1319449999999999,0.0041828571428571,0.0188128571428571,0,0.15146,0.1040742857142857,0.0473857142857143,0.0146349999999999,0.0,0.1004666445123636,0.398406374501992,0.1088089785034242,0.2007788244808471,-0.0876466816237042,0.5419345331101084,1.05,-0.9250729343537496,0.7198845304752605,-0.6065221581934207,0.005119079130168,0.0308392107263317,-0.0058419452129665,1,15.43000030517578,17.729999542236328,4.116786019461493
JPM,2024-09-30,2024-10-11,1.0,207.23,204.94,7.27,8.47,4.01,4.21,3.83,15.0,4.01,4.02,3.67,4.0,2.0,0.0,7.0,1.0,41625400000.0,42154700000.0,40427000000.0,13.0,29725.6,22508.8,3304.0,3165.0,16.06,2.37,40.38,28.84,37.84,40.59,33.26,-3.52,4.46,212.5,222.5,212.5,3.375,2.955,6.33,2.978823529411765,0.7173,0.70754,0.71242,0.22463,68.46944218298195,-0.43413000000000007,3142,2850,0.984483333951281,1.0,4.705882352941182,0,-1.727058823529417,2024-10-10,577.0,565.9871215820312,0.16122,0.16122,0.15634,0.0,-0.0048799999999999,1,0.20024,0.1403071428571428,0.0599328571428571,0.0090535714285714,0.7834299690297083,0.4155710427656061,0.900398406374502,0.1283319894291399,0.0976775504008147,0.0635424495991852,1.313833003617887,1.2,-0.5438023720497828,0.440229522081081,-0.7742450342551279,0.0146348001724405,0.0423456250718687,-0.0017501685524917,1,20.93000030517578,21.020000457763672,4.808000305175781
JNJ,2024-09-30,2024-10-15,1.0,165.52,156.58,-0.86,4.8,2.21,2.42,1.99,14.0,2.19,1.96,2.18,2.13,1.0,0.0,5.0,1.0,22164100000.0,22321000000.0,21895000000.0,13.0,8976.8,9509.92,-66.13,704.25,4.31,4.98,2.84,0.71,28.18,-7.77,4.7,-0.57,0.11,162.5,165.0,162.5,1.735,2.65,4.385,2.6984615384615385,0.23926,0.23926,0.23926,0.15146,36.696480815848865,-0.029265000000000013,3295,1108,0.5060532687651331,7.0,1.538461538461533,1,1.1600000000000055,2024-10-14,585.0,574.0328979492188,0.1542485714285714,0.15146,0.14658,-0.0027885714285714,-0.0076685714285714,1,0.1835157142857142,0.1347357142857143,0.0487799999999999,0.0048771428571428,0.6052702556910134,0.3698894937117666,0.8645418326693227,0.0695615376827129,0.0978342718836001,0.0564142995449713,0.7110140070902236,1.38,0.7213427338227262,1.9613215598755025,0.1752687080562542,0.0290946866837573,0.0428858213643916,0.0,1,19.700000762939453,20.1200008392334,4.275143620082307
TSLA,2024-09-30,2024-10-23,1.0,250.0,220.25,-14.54,-3.0,0.58,0.7,0.41,28.0,0.58,0.6,0.61,0.63,1.0,0.0,8.0,0.0,25373000000.0,26853800000.0,23782000000.0,26.0,25916.0,26191.52,-67.2,110.87,2.3,19.71,10.42,-42.86,15.56,-8.5,-33.1,-0.24,-3.33,217.5,260.0,217.5,7.95,7.4,15.350000000000001,7.057471264367816,0.97095,0.97095,0.97095,0.7465649999999999,23.109840877491123,-0.43901,4806,21775,0.6570238639242529,3.0,19.54022988505748,0,-12.482758620689665,2024-10-22,600.0,573.050537109375,0.136825,0.1319449999999999,0.1319449999999999,-0.00488,-0.00488,1,0.18073,0.13195,0.0487799999999999,0.019515,0.2763108210162909,0.2557183844832509,0.7888446215139442,0.0428390099858035,0.08749731154241,0.0493276884575899,0.4896037287390187,1.06,-1.5921159639028604,0.4920121044505344,-1.174754773892288,0.0061057351561024,0.0239614254488473,-0.0021724249229565,1,18.200000762939453,19.170000076293945,4.517500762939452
GOOGL,2024-09-30,2024-10-29,1.0,163.95,171.54,3.49,-1.08,1.84,1.98,1.64,41.0,1.84,1.83,1.83,1.83,1.0,0.0,9.0,1.0,86302900000.0,87600000000.0,84875000000.0,38.0,-413022.48,-413754.96,530.13,328.97,13.59,5.22,10.69,31.25,0.0,26.47,25.58,0.88,3.09,167.5,175.0,167.5,5.475,6.1,11.575,6.910447761194029,0.83437,0.82461,0.82949,0.35145499999999996,57.629989511627635,-0.4633999999999999,5808,8278,0.49058141330268146,4.0,4.477611940298498,1,2.432835820895531,2024-10-28,595.0,570.6043701171875,0.1430942857142857,0.1385995454545454,0.141705,-0.0044947402597402,-0.0013892857142856,1,0.1932685714285714,0.1347357142857143,0.0585328571428571,0.0209078571428571,0.3946758010572874,0.2967990152256228,0.8406374501992032,0.0770487587295865,0.0932079697936959,0.0498863159205898,0.8266327321593236,1.56,1.641024061400327,1.0619021742669976,0.3541870264417513,-0.0047975010030499,0.0163789885026579,-0.0064318274014191,1,19.799999237060547,20.170000076293945,5.490570665631976
MSFT,2024-09-30,2024-10-30,1.0,430.3,417.11,0.52,3.7,3.1,3.18,2.96,32.0,3.09,3.1,3.1,3.11,1.0,0.0,3.0,0.0,64508100000.0,65196500000.0,64221700000.0,32.0,-426.4,1110.24,-761.6,1531.86,17.03,-0.26,16.28,20.0,104.17,25.59,23.39,0.59,2.3,432.5,407.5,432.5,10.125,10.6,20.725,4.791907514450868,0.65876,0.66852,0.66364,0.390475,41.16162377192454,-0.380475,1454,1360,0.4311977439442933,3.0,5.780346820809246,0,-0.9884393063583783,2024-10-29,600.0,571.5277709960938,0.1437914285714285,0.136825,0.136825,-0.0069664285714285,-0.0069664285714285,1,0.19048,0.1347371428571428,0.0557428571428571,0.0188171428571428,0.4078379544718954,0.3013671701310069,0.8446215139442231,0.0792820510060303,0.0925320337142016,0.0512593948572269,0.856806533085658,1.15,-0.605538662589658,0.4456640672295623,-1.0182773641011695,-0.0026572981171303,0.0139604976120157,-0.0048239502594294,1,19.34000015258789,19.959999084472656,4.9608572954450345
AMZN,2024-09-30,2024-10-31,1.0,185.13,167.9,0.69,11.02,1.14,1.26,0.94,40.0,1.14,1.14,1.14,1.16,3.0,0.0,7.0,2.0,157200000000.0,159109000000.0,156011000000.0,43.0,-155882.4,-156760.48,500.27,113.53,10.12,3.25,11.78,93.85,28.57,39.11,92.28,1.76,4.26,192.5,197.5,192.5,6.575,6.15,12.725000000000001,6.6103896103896105,1.1368,1.10753,1.1221649999999999,0.32707,70.85366234020843,-0.7414449999999999,6636,4964,0.4618735079066913,2.0,2.5974025974025983,1,4.012987012987012,2024-10-30,595.0,569.798828125,0.156335,0.1474713636363636,0.146585,-0.0088636363636363,-0.0097499999999999,1,0.20024,0.13195,0.0682899999999999,0.0097599999999999,0.6446623152443628,0.3835611950218346,0.896414342629482,0.0386186816576626,0.0868148732370444,0.0695201267629555,0.444839463765798,1.13,-0.6380048146073912,1.1369981019124642,0.5618548549147033,0.0034948674475343,0.020031019677664,-0.007834482072579,1,20.350000381469727,20.760000228881836,4.716500381469727
XOM,2024-09-30,2024-11-01,1.0,121.52,116.88,-5.41,-1.65,1.88,1.98,1.8,19.0,1.9,1.97,2.12,2.31,0.0,0.0,8.0,1.0,93938400000.0,126109000000.0,87589000000.0,9.0,6701.6,6390.08,27.2,377.56,11.38,11.91,-11.34,10.31,3.88,22.15,9.51,-2.43,-0.21,117.0,119.0,117.0,1.405,1.585,2.99,2.555555555555556,0.61974,0.60023,0.609985,0.33194500000000005,45.58144872414895,-0.34633,499,805,0.5194844005259592,1.0,1.7094017094017033,1,0.8461538461538525,2024-10-31,585.0,558.6290283203125,0.1653985714285714,0.1567836363636363,0.15634,-0.008614935064935,-0.0090585714285714,1,0.21975,0.1598257142857143,0.0599242857142857,0.0243892857142857,0.8157837954471892,0.4429518892784095,0.9482071713147412,0.1474639762886978,0.1127345479037353,0.052664023524836,1.308063757124552,1.02,-1.1540848053547654,3.125548914478739,3.219086474569925,-0.0182997450443463,-0.0003866267341683,-0.0272839608383237,1,23.15999984741211,22.63999938964844,6.620142704554969
WMT,2024-10-31,2024-11-19,1.0,81.31,75.24,6.51,15.1,0.5329,0.56,0.51,34.0,0.5297,0.5271,0.5289,0.5289,6.0,0.0,10.0,1.0,166615124820.0,168766621190.0,164590000000.0,21.0,-44642.24,-42774.08,109.83,2249.85,4.77,4.85,5.34,-63.59,11.67,-29.22,8.53,0.5,0.16,84.0,87.0,84.0,2.5599999999999996,2.245,4.805,5.720238095238095,0.70754,0.65876,0.6831499999999999,0.21975,67.83283319915098,-0.4048649999999999,2887,7140,0.41509033587971383,4.0,3.571428571428581,1,2.148809523809514,2024-11-18,590.0,577.7955322265625,0.1305557142857143,0.12707,0.136825,-0.0034857142857142,0.0062692857142856,0,0.1584314285714285,0.11244,0.0459914285714285,0.0048799999999999,0.3333245715487334,0.2146377537408791,0.7051792828685259,0.1036426004869082,0.1414088348967774,-0.0108531206110631,0.7329287492012999,0.94,-1.3414838969727358,0.5222805721063044,-0.6833350479441118,-0.0177198666649373,0.0060898253759764,-0.0177198666649373,1,15.579999923706056,17.190000534057617,2.524428495134625
NVDA,2024-10-31,2024-11-20,1.0,143.71,123.74,1.52,17.9,0.746,0.8,0.72,43.0,0.7416,0.7409,0.7403,0.7084,4.0,0.0,6.0,2.0,33135767490.0,34513000000.0,31920000000.0,45.0,-85542.4,-79950.02,-3639.25,6020.52,122.4,15.34,178.65,151.85,11.11,165.93,174.15,5.1,11.72,147.0,147.0,147.0,6.05,6.0,12.05,8.197278911564625,1.1368,1.1368,1.1368,0.52218,54.06579873328642,-0.6292500000000001,12091,16135,0.6307555934618407,3.0,0.0,1,8.197278911564625,2024-11-19,593.0,579.9076538085938,0.1312528571428571,0.1322982142857142,0.136825,0.0010453571428571,0.0055721428571428,0,0.1598257142857142,0.1138328571428571,0.0459928571428571,0.0055764285714285,0.3506263562176344,0.2192059086462631,0.7051792828685259,0.1159338048271875,0.1416856151438964,-0.0104327580010392,0.8182468256177227,1.17,-0.0030139744075265,0.8457619302950208,-0.5085704120544561,-0.0110571621695607,0.0114285422301336,-0.0141291586142492,1,16.350000381469727,17.690000534057617,3.22471466718401
